ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,LocationDescription,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,XCoordinate,YCoordinate,Year,UpdatedOn,Latitude,Longitude,Location
5441393,HM650274,10/09/2006 05:09:00 PM,038XX W FULTON ST,2025,NARCOTICS,POSS: HALLUCINOGENS,ALLEY,True,False,1122.0,11.0,27.0,26.0,18,1150839.0,1901939.0,2006.0,02/28/2018 03:56:25 PM,41.886814523,-87.721536105,"(41.886814523, -87.721536105)"
5657332,HN468535,07/15/2007 05:00:00 PM,070XX N RIDGE BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2424.0,24.0,49.0,1.0,14,1161248.0,1946695.0,2007.0,02/28/2018 03:56:25 PM,42.009417488,-87.68206255,"(42.009417488, -87.68206255)"
1889313,G740886,12/05/2001 12:30:00 AM,080XX S EBERHART AV,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,False,631.0,6.0,,,14,1180930.0,1851788.0,2001.0,08/17/2015 03:03:40 PM,41.748554413,-87.612579645,"(41.748554413, -87.612579645)"
3492995,HK566364,08/18/2004 07:18:00 PM,036XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,2535.0,25.0,26.0,22.0,06,1151631.0,1913041.0,2004.0,02/28/2018 03:56:25 PM,41.917263956,-87.718335376,"(41.917263956, -87.718335376)"
9700062,HX348879,07/17/2014 02:00:00 PM,006XX W DIVERSEY PKWY,0460,BATTERY,SIMPLE,OTHER,False,False,1934.0,19.0,44.0,6.0,08B,1171738.0,1918860.0,2014.0,02/10/2018 03:50:01 PM,41.932812132,-87.64429052,"(41.932812132, -87.64429052)"
7748030,HS556112,10/09/2010 03:00:00 PM,013XX W NEWPORT AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1924.0,19.0,44.0,6.0,08B,1166825.0,1923029.0,2010.0,02/10/2018 03:50:01 PM,41.944359003,-87.662225284,"(41.944359003, -87.662225284)"
10622551,HZ375408,07/17/2016 09:00:00 PM,016XX W LAKE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1215.0,12.0,27.0,28.0,11,1165537.0,1901501.0,2016.0,02/10/2018 03:50:01 PM,41.885312381,-87.667573631,"(41.885312381, -87.667573631)"
7164628,HR574381,10/06/2009 04:55:00 PM,005XX E 65TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,321.0,3.0,20.0,42.0,18,1180833.0,1862029.0,2009.0,02/10/2018 03:50:01 PM,41.776659019,-87.612620669,"(41.776659019, -87.612620669)"
7090388,HR499088,08/23/2009 11:50:00 AM,052XX W NORTH AVE,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,2532.0,25.0,37.0,25.0,08A,1141381.0,1910140.0,2009.0,02/28/2018 03:56:25 PM,41.909498816,-87.756066167,"(41.909498816, -87.756066167)"
10497471,HZ238708,04/24/2016 07:39:00 PM,054XX S LAFLIN ST,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,True,False,934.0,9.0,16.0,61.0,04A,1167257.0,1868803.0,2016.0,04/07/2020 03:40:00 PM,41.795549141,-87.662195751,"(41.795549141, -87.662195751)"
10959609,JA281226,05/27/2017 02:00:00 AM,075XX S ESSEX AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,True,421.0,4.0,7.0,43.0,04A,1194173.0,1855476.0,2017.0,02/10/2018 03:50:01 PM,41.758359919,-87.563932565,"(41.758359919, -87.563932565)"
6946361,HR352037,06/01/2009 11:06:00 AM,017XX N LARAMIE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,2532.0,25.0,37.0,25.0,26,1141461.0,1911036.0,2009.0,02/28/2018 03:56:25 PM,41.911956062,-87.755750113,"(41.911956062, -87.755750113)"
9582880,HX232808,04/20/2014 05:00:00 PM,108XX S ALBANY AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2211.0,22.0,19.0,74.0,05,1157584.0,1832615.0,2014.0,02/04/2016 06:33:39 AM,41.696445196,-87.69864599,"(41.696445196, -87.69864599)"
7163490,HR572510,10/05/2009 03:45:00 PM,004XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1134.0,11.0,28.0,27.0,06,1155109.0,1897796.0,2009.0,02/28/2018 03:56:25 PM,41.875361105,-87.705966667,"(41.875361105, -87.705966667)"
2999461,HJ703621,10/19/2003 06:22:00 AM,046XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,912.0,9.0,14.0,58.0,08B,1156150.0,1873710.0,2003.0,02/28/2018 03:56:25 PM,41.809245353,-87.702793753,"(41.809245353, -87.702793753)"
10881687,JA191045,03/17/2017 09:00:00 PM,002XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1215.0,12.0,27.0,28.0,06,1165689.0,1901848.0,2017.0,02/10/2018 03:50:01 PM,41.886261339,-87.667005567,"(41.886261339, -87.667005567)"
7200659,HR610142,10/27/2009 01:00:39 AM,066XX S ELLIS AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,False,True,321.0,3.0,5.0,42.0,04B,1184029.0,1861249.0,2009.0,02/28/2018 03:56:25 PM,41.774444529,-87.600928761,"(41.774444529, -87.600928761)"
11790183,JC387431,08/10/2019 11:34:00 PM,050XX W HURON ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1531.0,15.0,37.0,25.0,04B,1142697.0,1904178.0,2019.0,06/10/2020 03:40:05 PM,41.893114004,-87.751380266,"(41.893114004, -87.751380266)"
5307350,HM713573,11/10/2006 09:12:00 PM,047XX N BEACON ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,False,2311.0,19.0,46.0,3.0,18,1166223.0,1931489.0,2006.0,02/28/2018 03:56:25 PM,41.96758651,-87.664195168,"(41.96758651, -87.664195168)"
2615709,HJ218352,03/04/2003 07:30:00 AM,057XX S BLACKSTONE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,True,False,2133.0,2.0,5.0,41.0,05,1186895.0,1867220.0,2003.0,02/10/2018 03:50:01 PM,41.790761981,-87.590233476,"(41.790761981, -87.590233476)"
4803234,HM416695,06/15/2006 10:00:00 PM,092XX S JUSTINE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2221.0,22.0,21.0,73.0,26,1167625.0,1843469.0,2006.0,02/10/2018 03:50:01 PM,41.726021363,-87.661571753,"(41.726021363, -87.661571753)"
6262997,HP349178,04/07/2008 12:01:00 AM,066XX W HIGGINS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,False,False,1613.0,16.0,41.0,10.0,11,1131125.0,1935038.0,2008.0,02/28/2018 03:56:25 PM,41.978004973,-87.793166552,"(41.978004973, -87.793166552)"
4446680,HL743863,10/24/2005 09:00:00 AM,001XX E CHESTNUT ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1833.0,18.0,42.0,8.0,06,1177081.0,1906353.0,2005.0,02/10/2018 03:50:01 PM,41.89837293,-87.625035314,"(41.89837293, -87.625035314)"
9462877,HX115424,01/15/2014 10:08:00 AM,021XX S TRUMBULL AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE PORCH/HALLWAY,False,False,1024.0,10.0,24.0,29.0,02,1153750.0,1889540.0,2014.0,02/10/2018 03:50:01 PM,41.852732872,-87.711176088,"(41.852732872, -87.711176088)"
3505161,HK579683,07/19/2004 10:00:00 AM,031XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,False,922.0,9.0,11.0,59.0,14,1166089.0,1884082.0,2004.0,02/28/2018 03:56:25 PM,41.83750134,-87.666043757,"(41.83750134, -87.666043757)"
11030656,JA363072,07/25/2017 10:28:00 AM,037XX N ALBANY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1733.0,17.0,33.0,16.0,11,1155054.0,1924712.0,2017.0,02/10/2018 03:50:01 PM,41.949222013,-87.705445141,"(41.949222013, -87.705445141)"
8033646,HT258744,04/20/2011 07:15:00 PM,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1653.0,16.0,41.0,76.0,26,1101811.0,1934419.0,2011.0,02/10/2018 03:50:01 PM,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
4716276,HM202944,02/26/2006 10:41:44 PM,039XX W ROOSEVELT RD,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1011.0,10.0,24.0,29.0,19,1150472.0,1894425.0,2006.0,02/28/2018 03:56:25 PM,41.866202441,-87.723080029,"(41.866202441, -87.723080029)"
5645770,HN450966,07/07/2007 12:01:00 AM,120XX S YALE AVE,0460,BATTERY,SIMPLE,STREET,False,False,523.0,5.0,34.0,53.0,08B,1176776.0,1825200.0,2007.0,02/28/2018 03:56:25 PM,41.675687748,-87.628598683,"(41.675687748, -87.628598683)"
5914323,HN710690,11/16/2007 02:00:00 PM,003XX S CENTRAL AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,1522.0,15.0,29.0,25.0,06,1139118.0,1897659.0,2007.0,02/28/2018 03:56:25 PM,41.875290891,-87.764683435,"(41.875290891, -87.764683435)"
6650678,HP723366,12/08/2008 09:00:00 AM,055XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1522.0,15.0,29.0,25.0,14,1139481.0,1898782.0,2008.0,02/10/2018 03:50:01 PM,41.878365943,-87.763323239,"(41.878365943, -87.763323239)"
4523696,HM108602,01/05/2006 09:00:00 PM,006XX E 87TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,632.0,6.0,6.0,44.0,08B,1181995.0,1847104.0,2006.0,02/10/2018 03:50:01 PM,41.735676445,-87.608821651,"(41.735676445, -87.608821651)"
11843233,JC451230,09/27/2019 09:39:00 PM,066XX S KEDZIE AVE,0810,THEFT,OVER $500,GAS STATION,False,False,831.0,8.0,17.0,66.0,06,1156198.0,1860211.0,2019.0,10/04/2019 03:40:16 PM,41.772201212,-87.702980719,"(41.772201212, -87.702980719)"
2769289,HJ413637,06/03/2003 11:00:00 AM,113XX S EDBROOKE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,True,531.0,5.0,9.0,49.0,26,1179222.0,1829823.0,2003.0,09/07/2021 03:41:02 PM,41.688318695,-87.619505653,"(41.688318695, -87.619505653)"
11713236,JC294867,03/22/2019 09:00:00 AM,012XX S WESTERN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,COMMERCIAL / BUSINESS OFFICE,False,False,1023.0,10.0,28.0,28.0,26,1160567.0,1894402.0,2019.0,06/30/2019 03:41:21 PM,41.865936425,-87.686020959,"(41.865936425, -87.686020959)"
11337974,JB293992,06/05/2018 12:00:00 AM,039XX S ROCKWELL ST,0810,THEFT,OVER $500,STREET,False,False,921.0,9.0,12.0,58.0,06,1159675.0,1878623.0,2018.0,06/12/2018 03:54:25 PM,41.822655533,-87.689729651,"(41.822655533, -87.689729651)"
7838582,HS650714,12/07/2010 11:00:00 PM,003XX W 115TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,522.0,5.0,34.0,53.0,14,1176234.0,1828672.0,2010.0,02/10/2018 03:50:01 PM,41.6852276,-87.63047884,"(41.6852276, -87.63047884)"
1711401,G502679,08/23/2001 10:25:00 AM,037XX N HALSTED ST,2111,NARCOTICS,SALE/DEL HYPODERMIC NEEDLE,STREET,True,False,2324.0,19.0,,,26,1170214.0,1925008.0,2001.0,08/17/2015 03:03:40 PM,41.949715968,-87.649710852,"(41.949715968, -87.649710852)"
10067313,HY256209,05/11/2015 05:25:00 PM,056XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2515.0,25.0,30.0,19.0,06,1138562.0,1915397.0,2015.0,02/10/2018 03:50:01 PM,41.923976215,-87.766294416,"(41.923976215, -87.766294416)"
7282398,HR698563,12/20/2009 02:30:00 PM,051XX S MAPLEWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,911.0,9.0,14.0,63.0,18,1160240.0,1870502.0,2009.0,02/28/2018 03:56:25 PM,41.800358868,-87.687880655,"(41.800358868, -87.687880655)"
1371390,G077603,02/05/2001 07:00:00 AM,051XX W GRAND AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,2533.0,25.0,,,06,1142082.0,1912783.0,2001.0,08/17/2015 03:03:40 PM,41.916738522,-87.753425315,"(41.916738522, -87.753425315)"
1565376,G325651,06/04/2001 05:00:00 PM,017XX W THOME AV,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,2433.0,24.0,,,14,1163461.0,1941629.0,2001.0,08/17/2015 03:03:40 PM,41.995469771,-87.674063775,"(41.995469771, -87.674063775)"
1729998,G535623,09/06/2001 10:20:00 PM,088XX S MARSHFIELD AV,0820,THEFT,$500 AND UNDER,STREET,False,False,2221.0,22.0,,,06,1166926.0,1846070.0,2001.0,08/17/2015 03:03:40 PM,41.733173839,-87.664058164,"(41.733173839, -87.664058164)"
10708588,HZ465548,10/07/2016 06:10:00 PM,001XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1523.0,15.0,28.0,25.0,14,1141019.0,1900701.0,2016.0,02/10/2018 03:50:01 PM,41.883603754,-87.757628691,"(41.883603754, -87.757628691)"
5632461,HN441879,06/24/2007 11:00:00 PM,019XX N CICERO AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,2533.0,25.0,31.0,19.0,26,1144092.0,1912368.0,2007.0,02/10/2018 03:50:01 PM,41.915562185,-87.746050965,"(41.915562185, -87.746050965)"
5754815,HN561168,08/31/2007 11:00:40 AM,063XX N BELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2413.0,24.0,50.0,2.0,18,1160168.0,1941906.0,2007.0,02/28/2018 03:56:25 PM,41.996298798,-87.68616939,"(41.996298798, -87.68616939)"
1717275,G517992,08/30/2001 12:50:00 AM,087XX S MARQUETTE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,423.0,4.0,,,14,1195728.0,1847676.0,2001.0,08/17/2015 03:03:40 PM,41.736917807,-87.558491167,"(41.736917807, -87.558491167)"
6602521,HP674680,11/09/2008 04:44:00 PM,029XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1411.0,14.0,1.0,21.0,14,1158773.0,1919554.0,2008.0,09/07/2021 03:41:02 PM,41.934992556,-87.691916512,"(41.934992556, -87.691916512)"
3249815,HK273762,03/31/2004 12:19:56 PM,089XX S BUFFALO AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",True,False,424.0,4.0,10.0,46.0,17,1199596.0,1846366.0,2004.0,02/28/2018 03:56:25 PM,41.733226633,-87.544364336,"(41.733226633, -87.544364336)"
1309918,G000412,01/01/2001 01:00:00 AM,032XX N SHEFFIELD AV,0820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,False,False,1924.0,19.0,,,06,1169005.0,1921458.0,2001.0,08/17/2015 03:03:40 PM,41.940000996,-87.654258339,"(41.940000996, -87.654258339)"
10325418,HY515781,11/26/2015 04:00:00 AM,049XX W DEMING PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2521.0,25.0,31.0,19.0,07,1142998.0,1916514.0,2015.0,02/10/2018 03:50:01 PM,41.926959725,-87.749966655,"(41.926959725, -87.749966655)"
5034580,HM642157,10/05/2006 04:35:00 PM,062XX S WESTERN AVE,0460,BATTERY,SIMPLE,STREET,False,False,825.0,8.0,15.0,66.0,08B,1161441.0,1863309.0,2006.0,02/28/2018 03:56:25 PM,41.780595495,-87.68367553,"(41.780595495, -87.68367553)"
1542931,G295700,05/20/2001 04:40:00 PM,063XX S ROCKWELL ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,825.0,8.0,,,08B,1160083.0,1862752.0,2001.0,08/17/2015 03:03:40 PM,41.779095055,-87.688669541,"(41.779095055, -87.688669541)"
13310817,JG544819,12/17/2023 05:08:00 PM,130XX S DREXEL AVE,0820,THEFT,$500 AND UNDER,CHA APARTMENT,False,True,533.0,5.0,10.0,54.0,06,1184581.0,1818785.0,2023.0,12/25/2023 03:40:48 PM,41.657905346,-87.600230698,"(41.657905346, -87.600230698)"
5358939,HN211043,03/06/2007 04:12:11 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132.0,1.0,2.0,32.0,11,1176452.0,1897617.0,2007.0,02/10/2018 03:50:01 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)"
4538941,HM126364,01/15/2006 09:20:00 PM,012XX E 46TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,False,2123.0,2.0,4.0,39.0,14,1185255.0,1874491.0,2006.0,02/10/2018 03:50:01 PM,41.8107529,-87.596018186,"(41.8107529, -87.596018186)"
3189821,HK198479,02/22/2004 07:19:00 PM,023XX W MADISON ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,1332.0,12.0,2.0,28.0,06,1160781.0,1899960.0,2004.0,02/28/2018 03:56:25 PM,41.881183664,-87.685081252,"(41.881183664, -87.685081252)"
11581413,JC134856,01/30/2019 08:30:00 PM,006XX W DIVISION ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,APARTMENT,False,True,1822.0,18.0,27.0,8.0,17,1171881.0,1908252.0,2019.0,09/07/2021 03:41:02 PM,41.903700111,-87.644078325,"(41.903700111, -87.644078325)"
11688549,JC264857,05/15/2019 08:30:00 PM,070XX S HONORE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,735.0,7.0,17.0,67.0,06,1165236.0,1857947.0,2019.0,05/24/2019 03:44:10 PM,41.765801935,-87.669913973,"(41.765801935, -87.669913973)"
3043648,HJ721498,10/27/2003 03:26:19 PM,056XX S ABERDEEN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,712.0,7.0,16.0,68.0,18,1169943.0,1867470.0,2003.0,02/28/2018 03:56:25 PM,41.791833272,-87.652384827,"(41.791833272, -87.652384827)"
11551386,JB573007,12/30/2018 06:16:00 PM,041XX W ARMITAGE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,2534.0,25.0,35.0,20.0,26,1148492.0,1912968.0,2018.0,01/10/2019 03:16:50 PM,41.917124827,-87.729870079,"(41.917124827, -87.729870079)"
10549603,HZ295716,06/05/2016 12:00:00 AM,041XX N OAKLEY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1911.0,19.0,47.0,5.0,06,1160291.0,1927458.0,2016.0,02/10/2018 03:50:01 PM,41.956650297,-87.686118481,"(41.956650297, -87.686118481)"
5112407,HM705113,11/06/2006 12:00:00 PM,056XX S ALBANY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,824.0,8.0,14.0,63.0,26,1156678.0,1867007.0,2006.0,02/28/2018 03:56:25 PM,41.790840758,-87.70103798,"(41.790840758, -87.70103798)"
11955831,JD120975,01/17/2020 02:00:00 PM,010XX N LARAMIE AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, BUILDING",False,False,1524.0,15.0,37.0,25.0,26,1141505.0,1906391.0,2020.0,01/24/2020 03:41:56 PM,41.89920884,-87.755703376,"(41.89920884, -87.755703376)"
4829883,HM430292,06/19/2006 01:00:00 AM,014XX W ARTHUR AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2432.0,24.0,40.0,1.0,08A,1165302.0,1943275.0,2006.0,02/28/2018 03:56:25 PM,41.999947341,-87.667244566,"(41.999947341, -87.667244566)"
6409995,HP488600,08/01/2008 07:30:00 PM,050XX S CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,814.0,8.0,23.0,56.0,06,1145211.0,1870819.0,2008.0,02/10/2018 03:50:01 PM,41.80152523,-87.742989374,"(41.80152523, -87.742989374)"
11460262,JB452501,09/26/2018 10:15:00 PM,018XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1225.0,12.0,2.0,28.0,06,1164282.0,1898657.0,2018.0,10/03/2018 04:08:17 PM,41.877534837,-87.672262652,"(41.877534837, -87.672262652)"
6329776,HP417109,06/26/2008 11:45:00 AM,022XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1211.0,12.0,2.0,28.0,16,1161468.0,1899980.0,2008.0,02/28/2018 03:56:25 PM,41.881224278,-87.68255807,"(41.881224278, -87.68255807)"
9254317,HW399325,08/08/2013 07:26:00 PM,072XX S CORNELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,324.0,3.0,8.0,43.0,18,1188490.0,1857229.0,2013.0,02/10/2018 03:50:01 PM,41.763307893,-87.584704004,"(41.763307893, -87.584704004)"
7138082,HR547854,09/21/2009 02:00:00 AM,056XX S GREEN ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE,True,True,712.0,7.0,20.0,68.0,08B,1171599.0,1867522.0,2009.0,02/10/2018 03:50:01 PM,41.791939812,-87.646311061,"(41.791939812, -87.646311061)"
4010877,HL368482,05/20/2005 05:00:00 PM,080XX S LANGLEY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,631.0,6.0,6.0,44.0,06,1182293.0,1851791.0,2005.0,02/28/2018 03:56:25 PM,41.748531206,-87.607585086,"(41.748531206, -87.607585086)"
11164969,JA532154,12/01/2017 11:10:00 AM,011XX N LAWLER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE PORCH/HALLWAY,False,False,1531.0,15.0,37.0,25.0,14,1142491.0,1907019.0,2017.0,02/10/2018 03:50:01 PM,41.90091387,-87.752066146,"(41.90091387, -87.752066146)"
5550624,HN350963,05/18/2007 06:30:00 PM,010XX E 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,False,False,412.0,4.0,8.0,44.0,14,1184772.0,1847513.0,2007.0,02/28/2018 03:56:25 PM,41.736734185,-87.598635097,"(41.736734185, -87.598635097)"
3090388,HJ529813,07/30/2003 08:45:00 PM,090XX S BURLEY AVE,0560,ASSAULT,SIMPLE,STREET,False,False,424.0,4.0,10.0,46.0,08A,1199239.0,1845738.0,2003.0,02/28/2018 03:56:25 PM,41.731512325,-87.545693221,"(41.731512325, -87.545693221)"
13443869,JH242993,04/29/2024 07:00:00 AM,008XX N CHRISTIANA AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1121.0,11.0,27.0,23.0,08B,1153974.0,1905401.0,2024.0,05/07/2024 03:46:39 PM,41.896252678,-87.709931118,"(41.896252678, -87.709931118)"
8543066,HV218907,03/28/2012 11:03:00 PM,070XX N CLARK ST,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,True,False,2424.0,24.0,49.0,1.0,18,1163393.0,1946875.0,2012.0,02/04/2016 06:33:39 AM,42.009866363,-87.674165345,"(42.009866363, -87.674165345)"
2833034,HJ492188,07/13/2003 10:35:44 PM,057XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1512.0,15.0,29.0,25.0,14,1137999.0,1900163.0,2003.0,02/28/2018 03:56:25 PM,41.88218247,-87.768731545,"(41.88218247, -87.768731545)"
4563258,HL750418,11/22/2005 06:05:00 PM,046XX N SIMONDS DR,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,2312.0,19.0,46.0,3.0,16,1171782.0,1931450.0,2005.0,02/10/2018 03:50:01 PM,41.96735854,-87.643756572,"(41.96735854, -87.643756572)"
10599011,HZ350162,07/15/2016 09:55:00 AM,001XX W LAKE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,122.0,1.0,42.0,32.0,14,1175401.0,1901736.0,2016.0,02/10/2018 03:50:01 PM,41.885741529,-87.631344503,"(41.885741529, -87.631344503)"
4456744,HL753777,11/24/2005 02:34:24 PM,094XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,True,2221.0,22.0,21.0,73.0,08B,1167325.0,1842212.0,2005.0,02/28/2018 03:56:25 PM,41.722578383,-87.662706548,"(41.722578383, -87.662706548)"
6581589,HP653640,10/20/2008 08:00:00 AM,067XX S HALSTED ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,723.0,7.0,6.0,68.0,26,1172129.0,1860226.0,2008.0,02/28/2018 03:56:25 PM,41.771907116,-87.644581938,"(41.771907116, -87.644581938)"
2428321,HH748174,10/29/2002 08:00:00 AM,007XX E 130TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,533.0,5.0,9.0,54.0,26,1183444.0,1819069.0,2002.0,09/07/2021 03:41:02 PM,41.658711146,-87.604382386,"(41.658711146, -87.604382386)"
2926457,HJ609319,08/10/2003 10:00:00 AM,012XX E MADISON AVENUE PARK,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2124.0,2.0,4.0,39.0,11,1185231.0,1871634.0,2003.0,02/28/2018 03:56:25 PM,41.802913648,-87.596196092,"(41.802913648, -87.596196092)"
7209274,HR623965,11/03/2009 01:15:00 PM,052XX N KIMBALL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1712.0,17.0,39.0,13.0,18,1152772.0,1934706.0,2009.0,02/10/2018 03:50:01 PM,41.976691769,-87.713567748,"(41.976691769, -87.713567748)"
4369971,HL663914,10/10/2005 03:20:00 AM,027XX W 16TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1023.0,10.0,28.0,29.0,04A,1158184.0,1891941.0,2005.0,02/10/2018 03:50:01 PM,41.859232161,-87.694836327,"(41.859232161, -87.694836327)"
10190163,HY377839,08/11/2015 10:23:00 AM,066XX S HALSTED ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,723.0,7.0,6.0,68.0,18,1172117.0,1860644.0,2015.0,02/10/2018 03:50:01 PM,41.773054421,-87.644613656,"(41.773054421, -87.644613656)"
2313574,HH586292,08/17/2002 10:53:00 AM,045XX W HARRISON ST,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,True,False,1131.0,11.0,24.0,26.0,18,1146294.0,1896974.0,2002.0,02/28/2018 03:56:25 PM,41.873277685,-87.738353115,"(41.873277685, -87.738353115)"
